symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,count,nskew,duvol,ic_count,ic_nskew,ic_duvol,roa,leverage,nic_prod_code
SBIN.NS,STATE BANK OF INDIA,252414,TOURISM FINANCE CORPN. OF INDIA LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,0.668924442,0.054969626,0,3.890537552,0.831998596,3.2804,1.9601,66
SBIN.NS,STATE BANK OF INDIA,252414,TOURISM FINANCE CORPN. OF INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.299806241,-0.066696787,0,3.890537552,0.831998596,3.2804,1.9601,66
SBIN.NS,STATE BANK OF INDIA,252938,TRANSFORMERS & RECTIFIERS (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,-3,-1.373265244,-0.940135948,-2,-1.833937597,-1.003888389,0.0412,1.234,27
SBIN.NS,STATE BANK OF INDIA,252938,TRANSFORMERS & RECTIFIERS (INDIA) LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.442619168,-0.90229685,-2,-1.833937597,-1.003888389,0.0412,1.234,27
SBIN.NS,STATE BANK OF INDIA,253023,TRANSPEK INDUSTRY LTD.,BSE,0.247401023,0.00161674,1,Public,0,1,0.200982947,-0.157846968,-2,-1.706591414,-0.99177172,6.9409,1.4797,20
SBIN.NS,STATE BANK OF INDIA,253023,TRANSPEK INDUSTRY LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.322686534,-0.064592312,-2,-1.706591414,-0.99177172,6.9409,1.4797,20
SBIN.NS,STATE BANK OF INDIA,253028,TRANSPORT CORPORATION OF INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,-4,-1.290957234,-0.574506629,-1,-0.578220893,-0.535947154,8.6882,0.6328,52
SBIN.NS,STATE BANK OF INDIA,253028,TRANSPORT CORPORATION OF INDIA LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.507528711,-0.680132077,-1,-0.578220893,-0.535947154,8.6882,0.6328,52
SBIN.NS,STATE BANK OF INDIA,387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.287963721,-0.289000298,0,-0.089678406,-0.071700441,1.5961,1.1686,32
SBIN.NS,STATE BANK OF INDIA,387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.661990857,-1.005221598,0,-0.089678406,-0.071700441,1.5961,1.1686,32
SBIN.NS,STATE BANK OF INDIA,4709,TRIDENT LTD.,BSE,0.247401023,0.00161674,1,Public,1,-3,-1.525191749,-1.383863944,0,-0.067487265,-0.207225997,4.5071,1.4035,13
SBIN.NS,STATE BANK OF INDIA,4709,TRIDENT LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,10.58657194,4.57964765,0,-0.067487265,-0.207225997,4.5071,1.4035,13
SBIN.NS,STATE BANK OF INDIA,256224,UCAL FUEL SYSTEMS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-0.540667005,-0.471420154,0,-0.097753289,-0.274765076,-7.3552,0.4788,29
SBIN.NS,STATE BANK OF INDIA,256224,UCAL FUEL SYSTEMS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-1.516058119,-0.794555889,0,-0.097753289,-0.274765076,-7.3552,0.4788,29
SBIN.NS,STATE BANK OF INDIA,93025,UDAY JEWELLERY INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.353127334,0.260064486,0,-0.055658262,-0.232804069,7.6368,0.2348,46
SBIN.NS,STATE BANK OF INDIA,93025,UDAY JEWELLERY INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.460526027,0.273978329,0,-0.055658262,-0.232804069,7.6368,0.2348,46
SBIN.NS,STATE BANK OF INDIA,295606,UJAAS ENERGY LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-1.055482077,-0.163422426,-4,-1.912615951,-1.065222695,3.1058,0.643,27
SBIN.NS,STATE BANK OF INDIA,295606,UJAAS ENERGY LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.534157291,-0.270245597,-4,-1.912615951,-1.065222695,3.1058,0.643,27
SBIN.NS,STATE BANK OF INDIA,257125,UNICK FIX-A-FORM & PRINTERS LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.259527482,0.177762894,0,-0.111224993,-0.313928721,6.8325,0.555,17
SBIN.NS,STATE BANK OF INDIA,257125,UNICK FIX-A-FORM & PRINTERS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.100175099,-0.089013414,0,-0.111224993,-0.313928721,6.8325,0.555,17
SBIN.NS,STATE BANK OF INDIA,258271,UNIVERSAL CABLES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.035499229,0.080862215,1,0.211624663,0.084039197,4.7652,1.5269,27
SBIN.NS,STATE BANK OF INDIA,258271,UNIVERSAL CABLES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.959711711,-0.79547801,1,0.211624663,0.084039197,4.7652,1.5269,27
SBIN.NS,STATE BANK OF INDIA,258946,USHA MARTIN LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.453369022,-0.294405729,0,-0.186663609,-0.187239413,1.05,21.914,24
SBIN.NS,STATE BANK OF INDIA,258946,USHA MARTIN LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.192842966,-0.691701579,0,-0.186663609,-0.187239413,1.05,21.914,24
SBIN.NS,STATE BANK OF INDIA,142004,V I P CLOTHING LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.053976324,-0.359969714,0,-0.211370572,-0.471545527,-0.5802,0.412,14
SBIN.NS,STATE BANK OF INDIA,142004,V I P CLOTHING LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.453407383,-0.258486682,0,-0.211370572,-0.471545527,-0.5802,0.412,14
SBIN.NS,STATE BANK OF INDIA,259928,V I P INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.0070979,0.059508152,0,-0.015833721,-0.135188168,17.2572,0,34
SBIN.NS,STATE BANK OF INDIA,259928,V I P INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.529721623,-0.463501513,0,-0.015833721,-0.135188168,17.2572,0,34
SBIN.NS,STATE BANK OF INDIA,268436,V T M LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.394661873,0.275846184,0,-0.387440753,-0.055504659,3.4377,0.0601,13
SBIN.NS,STATE BANK OF INDIA,268436,V T M LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.485020321,-0.372757234,0,-0.387440753,-0.055504659,3.4377,0.0601,13
SBIN.NS,STATE BANK OF INDIA,387591,V-MART RETAIL LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.24036071,0.22453839,0,-0.090141269,0.020936067,14.7437,0.0017,47
SBIN.NS,STATE BANK OF INDIA,387591,V-MART RETAIL LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.421703584,-0.254451457,0,-0.090141269,0.020936067,14.7437,0.0017,47
SBIN.NS,STATE BANK OF INDIA,211240,VAMA INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,0,-3,-1.119453892,-0.82514291,0,0.138033505,0.007260832,10.2833,0.3792,46
SBIN.NS,STATE BANK OF INDIA,211240,VAMA INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,0.024985628,0.19055019,0,0.138033505,0.007260832,10.2833,0.3792,46
SBIN.NS,STATE BANK OF INDIA,262046,VAMSHI RUBBER LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.004647621,0.094145855,0,0.072675381,0.284059745,-1.9129,1.8003,22
SBIN.NS,STATE BANK OF INDIA,262046,VAMSHI RUBBER LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.114854811,0.191099706,0,0.072675381,0.284059745,-1.9129,1.8003,22
SBIN.NS,STATE BANK OF INDIA,565704,VANTA BIOSCIENCE LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.386643848,-0.19485328,0,-0.443426607,-0.617200614,0.1413,0.6918,72
SBIN.NS,STATE BANK OF INDIA,565704,VANTA BIOSCIENCE LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.10172548,-0.394199871,0,-0.443426607,-0.617200614,0.1413,0.6918,72
SBIN.NS,STATE BANK OF INDIA,395068,VARDHMAN SPECIAL STEELS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.033382185,-0.062551409,-2,-0.646781472,-0.388713815,3.309,0.6723,24
SBIN.NS,STATE BANK OF INDIA,395068,VARDHMAN SPECIAL STEELS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.835640164,-0.503594093,-2,-0.646781472,-0.388713815,3.309,0.6723,24
SBIN.NS,STATE BANK OF INDIA,135967,VARDHMAN TEXTILES LTD.,BSE,0.247401023,0.00161674,1,Public,1,2,1.374346626,0.672303201,-1,-0.459060899,-0.312977531,7.2437,0.4935,13
SBIN.NS,STATE BANK OF INDIA,135967,VARDHMAN TEXTILES LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,0.386526537,0.454854106,-1,-0.459060899,-0.312977531,7.2437,0.4935,13
SBIN.NS,STATE BANK OF INDIA,263122,VASCON ENGINEERS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.118001259,-0.123502234,-1,-0.884017038,-1.013688652,-0.2751,0.3868,42
SBIN.NS,STATE BANK OF INDIA,263122,VASCON ENGINEERS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.99580879,-0.712127961,-1,-0.884017038,-1.013688652,-0.2751,0.3868,42
SBIN.NS,STATE BANK OF INDIA,401344,VASWANI INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.093540767,-0.268383174,-1,-0.842884394,-0.553098465,2.6848,0.5574,24
SBIN.NS,STATE BANK OF INDIA,401344,VASWANI INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-0.174563916,-0.461490614,-1,-0.842884394,-0.553098465,2.6848,0.5574,24
SBIN.NS,STATE BANK OF INDIA,264457,VENKY'S (INDIA) LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.494843092,-1.096714259,-2,-1.794650316,-0.900346841,15.6745,0.4859,10
SBIN.NS,STATE BANK OF INDIA,264457,VENKY'S (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.805080654,-0.490019754,-2,-1.794650316,-0.900346841,15.6745,0.4859,10
SBIN.NS,STATE BANK OF INDIA,266086,VIJAY TEXTILES LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-0.468494235,-0.313866095,1,0.263166456,0.045233427,2.3092,3.5958,46
SBIN.NS,STATE BANK OF INDIA,266086,VIJAY TEXTILES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.858169993,-0.485040294,1,0.263166456,0.045233427,2.3092,3.5958,46
SBIN.NS,STATE BANK OF INDIA,267081,VINATI ORGANICS LTD.,NSE,0.247401023,0.00161674,1,Public,0,2,0.484080856,0.331279843,-1,-0.227356768,-0.102009985,14.9127,0.0191,20
SBIN.NS,STATE BANK OF INDIA,267081,VINATI ORGANICS LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,8.486568371,2.755991112,-1,-0.227356768,-0.102009985,14.9127,0.0191,20
SBIN.NS,STATE BANK OF INDIA,267357,VINDHYA TELELINKS LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,0.392325215,0.054734528,1,0.168326907,-0.111099241,6.0005,0.9287,42
SBIN.NS,STATE BANK OF INDIA,267357,VINDHYA TELELINKS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.445351578,-0.247312636,1,0.168326907,-0.111099241,6.0005,0.9287,42
SBIN.NS,STATE BANK OF INDIA,164173,VIRGO GLOBAL LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.216414538,-0.213190761,0,0.635404338,0.914519282,0.4695,4.95,62
SBIN.NS,STATE BANK OF INDIA,164173,VIRGO GLOBAL LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.601348493,0.476976575,0,0.635404338,0.914519282,0.4695,4.95,62
SBIN.NS,STATE BANK OF INDIA,268462,VISAKA INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.160658214,-0.214705155,-1,-0.410362359,-0.467593569,7.9039,0.5411,23
SBIN.NS,STATE BANK OF INDIA,268462,VISAKA INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.197856906,-0.305219892,-1,-0.410362359,-0.467593569,7.9039,0.5411,23
SBIN.NS,STATE BANK OF INDIA,119709,VISHNU CHEMICALS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.440488957,-0.591539097,0,0.25894489,0.087236161,1.3947,3.6231,20
SBIN.NS,STATE BANK OF INDIA,119709,VISHNU CHEMICALS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.149766102,-0.67445837,0,0.25894489,0.087236161,1.3947,3.6231,20
SBIN.NS,STATE BANK OF INDIA,269742,VIVIMED LABS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.568477109,-0.464240349,0,0.778922552,-0.047321669,0.7758,0.8415,20
SBIN.NS,STATE BANK OF INDIA,269742,VIVIMED LABS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.817937635,-0.844165577,0,0.778922552,-0.047321669,0.7758,0.8415,20
SBIN.NS,STATE BANK OF INDIA,269920,VOLTAS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-0.771322588,-0.548586759,-1,-0.300292248,-0.126069419,7.9202,0.0094,28
SBIN.NS,STATE BANK OF INDIA,269920,VOLTAS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.824278476,-0.381619841,-1,-0.300292248,-0.126069419,7.9202,0.0094,28
SBIN.NS,STATE BANK OF INDIA,270357,W P I L LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,1.245945639,0.323332849,-2,-0.845005674,-0.418943909,9.4489,0.2078,42
SBIN.NS,STATE BANK OF INDIA,270357,W P I L LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,-0.022956498,0.062313599,-2,-0.845005674,-0.418943909,9.4489,0.2078,42
SBIN.NS,STATE BANK OF INDIA,270556,WALCHANDNAGAR INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.733034408,-0.448780608,-1,-0.742382762,-0.493356673,-2.0274,1.2862,28
SBIN.NS,STATE BANK OF INDIA,270556,WALCHANDNAGAR INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-2.264860835,-1.300742467,-1,-0.742382762,-0.493356673,-2.0274,1.2862,28
SBIN.NS,STATE BANK OF INDIA,270795,WARREN TEA LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.054793301,-0.208934162,0,0.384852447,0.458936463,-4.2049,0.351,10
SBIN.NS,STATE BANK OF INDIA,270795,WARREN TEA LTD.,BSE,0.247401023,0.00161674,1,Public,0,-2,-1.332656398,-0.808338894,0,0.384852447,0.458936463,-4.2049,0.351,10
SBIN.NS,STATE BANK OF INDIA,185948,WELLNESS NONI LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-1.909817015,-2.271423895,0,-0.264663684,-0.41036002,5.9299,0,46
SBIN.NS,STATE BANK OF INDIA,185948,WELLNESS NONI LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,1.696883666,2.036719099,0,-0.264663684,-0.41036002,5.9299,0,46
SBIN.NS,STATE BANK OF INDIA,271560,WENDT (INDIA) LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.800222483,-0.35348051,0,0.425753787,-0.067472212,8.4727,0,28
SBIN.NS,STATE BANK OF INDIA,271560,WENDT (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-2.786144583,-1.199990323,0,0.425753787,-0.067472212,8.4727,0,28
SBIN.NS,STATE BANK OF INDIA,271895,WESTERN INDIA PLYWOODS LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.024986134,0.292685025,0,0.047661942,-0.38009466,0.8734,0.7375,16
SBIN.NS,STATE BANK OF INDIA,271895,WESTERN INDIA PLYWOODS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.285196554,0.822428513,0,0.047661942,-0.38009466,0.8734,0.7375,16
SBIN.NS,STATE BANK OF INDIA,273932,YASH PAKKA LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.579277044,-0.673325127,-1,-0.938516415,-0.448581344,4.9278,1.8879,17
SBIN.NS,STATE BANK OF INDIA,273932,YASH PAKKA LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.836840353,-0.530185358,-1,-0.938516415,-0.448581344,4.9278,1.8879,17
SBIN.NS,STATE BANK OF INDIA,274688,YUKEN INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,0,1,0.938504908,0.381431819,0,-0.454104306,-0.557392019,3.9504,0.9796,28
SBIN.NS,STATE BANK OF INDIA,274688,YUKEN INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.286035693,0.115318203,0,-0.454104306,-0.557392019,3.9504,0.9796,28
SBIN.NS,STATE BANK OF INDIA,397515,ZUARI AGRO CHEMICALS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.814845645,-0.520012445,-1,-1.137717189,-0.570681006,0.2975,4.6595,34
SBIN.NS,STATE BANK OF INDIA,397515,ZUARI AGRO CHEMICALS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.067026566,-0.560286841,-1,-1.137717189,-0.570681006,0.2975,4.6595,34
SBIN.NS,STATE BANK OF INDIA,275679,ZUARI INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-0.90670609,-0.517549726,-1,-2.088588842,-1.000045236,2.2103,0.0349,10
SBIN.NS,STATE BANK OF INDIA,275679,ZUARI INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-4,-1.376781609,-1.095324594,-1,-2.088588842,-1.000045236,2.2103,0.0349,10
IDBI.NS,I D B I BANK LTD.,96387,3I INFOTECH LTD.,NSE,-0.030567707,0.005766131,0,Private,0,-2,-0.636656269,0.198234328,-3,-2.110764442,-1.129734581,-3.5283,31.1754,62
IDBI.NS,I D B I BANK LTD.,96387,3I INFOTECH LTD.,BSE,-0.030567707,0.005766131,0,Private,1,-2,-0.946837652,-0.880481966,-3,-2.110764442,-1.129734581,-3.5283,31.1754,62
IDBI.NS,I D B I BANK LTD.,18093,APOLLO FINVEST (INDIA) LTD.,BSE,-0.030567707,0.005766131,0,Private,0,0,0.467950672,0.513204083,0,0.173380663,0.504525203,5.9544,0,46
IDBI.NS,I D B I BANK LTD.,18093,APOLLO FINVEST (INDIA) LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,0.52146724,1.044772634,0,0.173380663,0.504525203,5.9544,0,46
IDBI.NS,I D B I BANK LTD.,19915,ARMAN FINANCIAL SERVICES LTD.,NSE,-0.030567707,0.005766131,0,Private,0,-1,-1.490705171,-0.976510506,-1,-0.257884822,0.077952243,2.2466,2.5204,64
IDBI.NS,I D B I BANK LTD.,19915,ARMAN FINANCIAL SERVICES LTD.,BSE,-0.030567707,0.005766131,0,Private,1,-1,0.153232345,0.233928756,-1,-0.257884822,0.077952243,2.2466,2.5204,64
IDBI.NS,I D B I BANK LTD.,591860,ASHAPURI GOLD ORNAMENT LTD.,BSE,-0.030567707,0.005766131,0,Private,0,1,1.534920892,1.72948184,0,-0.24870381,0.00684006,0.4648,0.7439,46
IDBI.NS,I D B I BANK LTD.,21964,ASHOK ALCO-CHEM LTD.,BSE,-0.030567707,0.005766131,0,Private,0,1,0.512073778,0.327653789,1,0.578215303,0.18279712,0.8485,0.2197,46
IDBI.NS,I D B I BANK LTD.,21964,ASHOK ALCO-CHEM LTD.,BSE,-0.030567707,0.005766131,0,Private,1,-1,0.260003315,0.18131599,1,0.578215303,0.18279712,0.8485,0.2197,46
IDBI.NS,I D B I BANK LTD.,379683,ASIAN HOTELS (EAST) LTD.,NSE,-0.030567707,0.005766131,0,Private,0,0,-0.310080075,-0.327988646,1,-0.145657321,-0.178886536,1.5579,0,55
IDBI.NS,I D B I BANK LTD.,379683,ASIAN HOTELS (EAST) LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,0.148591344,0.096229581,1,-0.145657321,-0.178886536,1.5579,0,55
IDBI.NS,I D B I BANK LTD.,23320,ASSOCIATED ALCOHOLS & BREWERIES LTD.,BSE,-0.030567707,0.005766131,0,Private,0,-2,-0.847752302,-0.595545794,-1,-0.603082834,-0.460422423,12.6356,0.1786,11
IDBI.NS,I D B I BANK LTD.,23320,ASSOCIATED ALCOHOLS & BREWERIES LTD.,BSE,-0.030567707,0.005766131,0,Private,1,-2,-1.879986103,-0.805535975,-1,-0.603082834,-0.460422423,12.6356,0.1786,11
IDBI.NS,I D B I BANK LTD.,24306,ATUL AUTO LTD.,NSE,-0.030567707,0.005766131,0,Private,0,0,-0.58078638,-0.314071511,-1,-0.979517011,-0.657874876,16.9178,0,30
IDBI.NS,I D B I BANK LTD.,24306,ATUL AUTO LTD.,BSE,-0.030567707,0.005766131,0,Private,1,-1,-0.743018365,-0.203957132,-1,-0.979517011,-0.657874876,16.9178,0,30
IDBI.NS,I D B I BANK LTD.,28974,BAJAJ STEEL INDS. LTD.,BSE,-0.030567707,0.005766131,0,Private,0,-1,-0.247434275,-0.188325254,0,-0.215831588,-0.145183584,4.1755,1.1414,28
IDBI.NS,I D B I BANK LTD.,28974,BAJAJ STEEL INDS. LTD.,BSE,-0.030567707,0.005766131,0,Private,1,1,4.598368884,1.191818133,0,-0.215831588,-0.145183584,4.1755,1.1414,28
IDBI.NS,I D B I BANK LTD.,30542,BARAK VALLEY CEMENTS LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,0.143695625,0.043115616,0,0.39045206,0.634361884,1.3598,0.7986,23
IDBI.NS,I D B I BANK LTD.,30542,BARAK VALLEY CEMENTS LTD.,NSE,-0.030567707,0.005766131,0,Private,0,0,-0.025269641,0.144523852,0,0.39045206,0.634361884,1.3598,0.7986,23
IDBI.NS,I D B I BANK LTD.,46953,C C L INTERNATIONAL LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,0.165502019,0.458736654,0,-0.340131214,-0.008980791,2.0906,0.313,42
IDBI.NS,I D B I BANK LTD.,46953,C C L INTERNATIONAL LTD.,BSE,-0.030567707,0.005766131,0,Private,0,0,0.101252283,0.704754359,0,-0.340131214,-0.008980791,2.0906,0.313,42
IDBI.NS,I D B I BANK LTD.,40290,C J GELATINE PRODUCTS LTD.,BSE,-0.030567707,0.005766131,0,Private,0,0,0.135040821,-0.132333551,0,0.284074909,0.208345928,-0.0774,1.7102,20
IDBI.NS,I D B I BANK LTD.,40290,C J GELATINE PRODUCTS LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,0.079034918,-0.674737126,0,0.284074909,0.208345928,-0.0774,1.7102,20
IDBI.NS,I D B I BANK LTD.,41761,CAMLIN FINE SCIENCES LTD.,NSE,-0.030567707,0.005766131,0,Private,0,-1,-0.775672017,-0.711708516,-1,-1.448416264,-0.942674124,-3.0127,0.6586,20
IDBI.NS,I D B I BANK LTD.,41761,CAMLIN FINE SCIENCES LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,-0.233495711,-0.059031977,-1,-1.448416264,-0.942674124,-3.0127,0.6586,20
IDBI.NS,I D B I BANK LTD.,406261,CROISSANCE LTD.,BSE,-0.030567707,0.005766131,0,Private,0,0,0.639008027,0.136444745,0,-0.49181609,-0.207453125,0.1391,0,46
IDBI.NS,I D B I BANK LTD.,63464,DUKE OFFSHORE LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,-0.15464768,-0.259547919,-1,-0.988326133,-0.726616036,0.3548,0.7032,43
IDBI.NS,I D B I BANK LTD.,63464,DUKE OFFSHORE LTD.,BSE,-0.030567707,0.005766131,0,Private,0,0,-0.15736981,-0.345418351,-1,-0.988326133,-0.726616036,0.3548,0.7032,43
IDBI.NS,I D B I BANK LTD.,322461,EROS INTERNATIONAL MEDIA LTD.,NSE,-0.030567707,0.005766131,0,Private,0,0,-0.135785442,-0.234472629,2,1.485178683,0.778080999,3.3455,0.4927,59
IDBI.NS,I D B I BANK LTD.,322461,EROS INTERNATIONAL MEDIA LTD.,BSE,-0.030567707,0.005766131,0,Private,1,-2,-0.917371835,-0.457728695,2,1.485178683,0.778080999,3.3455,0.4927,59
IDBI.NS,I D B I BANK LTD.,69140,ESCORTS KUBOTA LTD.,NSE,-0.030567707,0.005766131,0,Private,0,-1,-0.179764285,-0.267417532,0,-0.129604306,-0.111040878,8.3465,0.02,28
IDBI.NS,I D B I BANK LTD.,69140,ESCORTS KUBOTA LTD.,BSE,-0.030567707,0.005766131,0,Private,1,-2,-0.55065088,-0.514822463,0,-0.129604306,-0.111040878,8.3465,0.02,28
IDBI.NS,I D B I BANK LTD.,79479,GARWARE MARINE INDS. LTD.,BSE,-0.030567707,0.005766131,0,Private,0,0,0.737302015,0.987761964,0,0.359468096,0.270449774,1.8318,0.0019,95
IDBI.NS,I D B I BANK LTD.,79479,GARWARE MARINE INDS. LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,-0.299534526,-0.698737774,0,0.359468096,0.270449774,1.8318,0.0019,95
IDBI.NS,I D B I BANK LTD.,469754,GREENLAM INDUSTRIES LTD.,NSE,-0.030567707,0.005766131,0,Private,0,-1,0.146970984,0.065511449,0,-0.307479749,-0.369623449,7.5035,0.57,16
IDBI.NS,I D B I BANK LTD.,469754,GREENLAM INDUSTRIES LTD.,BSE,-0.030567707,0.005766131,0,Private,1,2,0.669861007,0.203367587,0,-0.307479749,-0.369623449,7.5035,0.57,16
IDBI.NS,I D B I BANK LTD.,93468,H F C L LTD.,NSE,-0.030567707,0.005766131,0,Private,0,0,-1.29874544,-0.286478364,-2,-1.530126228,-0.998251839,6.0535,0.3491,42
IDBI.NS,I D B I BANK LTD.,93468,H F C L LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,-0.058796749,0.278937955,-2,-1.530126228,-0.998251839,6.0535,0.3491,42
IDBI.NS,I D B I BANK LTD.,93952,HINDUSTAN ADHESIVES LTD.,BSE,-0.030567707,0.005766131,0,Private,1,-1,-0.246592378,-0.298188496,-1,-0.006281287,0.218263207,3.0814,1.8386,22
IDBI.NS,I D B I BANK LTD.,93952,HINDUSTAN ADHESIVES LTD.,BSE,-0.030567707,0.005766131,0,Private,0,-1,-0.383260734,-0.359983709,-1,-0.006281287,0.218263207,3.0814,1.8386,22
IDBI.NS,I D B I BANK LTD.,99248,INDO AMINES LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,-0.412041948,-0.246400241,-2,-1.203233329,-0.613039242,6.8771,1.1434,20
IDBI.NS,I D B I BANK LTD.,99248,INDO AMINES LTD.,BSE,-0.030567707,0.005766131,0,Private,0,1,0.77314042,0.387853205,-2,-1.203233329,-0.613039242,6.8771,1.1434,20
IDBI.NS,I D B I BANK LTD.,123999,K I O C L LTD.,BSE,-0.030567707,0.005766131,0,Private,1,1,-0.058390059,-0.278610129,0,-0.183207533,-0.204202084,0.882,0,71
IDBI.NS,I D B I BANK LTD.,123999,K I O C L LTD.,NSE,-0.030567707,0.005766131,0,Private,0,-2,-0.770915388,-0.838945339,0,-0.183207533,-0.204202084,0.882,0,71
IDBI.NS,I D B I BANK LTD.,118544,KAY POWER & PAPER LTD.,BSE,-0.030567707,0.005766131,0,Private,1,0,-0.390077832,0.203178686,0,-0.209249399,0.054240934,37.1474,1.2848,17
