symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,count,nskew,duvol,ic_count,ic_nskew,ic_duvol
SBIN.NS,STATE BANK OF INDIA,142464,MAZDA LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.4767554453994824,-0.8062883554169898,-2,-1.5276633961251478,-0.8935144117410762
SBIN.NS,STATE BANK OF INDIA,143561,MEGHMANI ORGANICS LTD. [MERGED],BSE,0.247401023,0.00161674,1,Public,1,-1,-0.7746187328322559,-0.4681271732309761,0,-0.780012695141548,-0.8125403036386004
SBIN.NS,STATE BANK OF INDIA,143561,MEGHMANI ORGANICS LTD. [MERGED],NSE,0.247401023,0.00161674,1,Public,0,-1,-0.729748709123977,-0.7119556906051158,0,-0.780012695141548,-0.8125403036386004
SBIN.NS,STATE BANK OF INDIA,144285,MERCATOR LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.2642675044192473,-0.18246105743588292,0,-0.6003795004504265,-0.9088399545358287
SBIN.NS,STATE BANK OF INDIA,144285,MERCATOR LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.20949049000627198,-0.13010179453264445,0,-0.6003795004504265,-0.9088399545358287
SBIN.NS,STATE BANK OF INDIA,144376,MERCURY LABORATORIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.19898290616104847,-0.5784579358471713,0,-0.03783812272237633,0.2504872457101402
SBIN.NS,STATE BANK OF INDIA,144376,MERCURY LABORATORIES LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.028482850920374645,-0.2068538310104584,0,-0.03783812272237633,0.2504872457101402
SBIN.NS,STATE BANK OF INDIA,82276,METROGLOBAL LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.058225661086762415,-0.02819852640567263,-1,-1.0029147905342315,-0.3836614639661924
SBIN.NS,STATE BANK OF INDIA,82276,METROGLOBAL LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.08778658550315503,0.032447953015113634,-1,-1.0029147905342315,-0.3836614639661924
SBIN.NS,STATE BANK OF INDIA,146104,MILKFOOD LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.041542361242168875,-0.07322984944710662,1,-0.07705943184609032,-0.23463943925134179
SBIN.NS,STATE BANK OF INDIA,146104,MILKFOOD LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-1.2767626409930355,-0.49241572445261156,1,-0.07705943184609032,-0.23463943925134179
SBIN.NS,STATE BANK OF INDIA,146797,MIRC ELECTRONICS LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.053307746844062795,-0.10243368574782705,-1,-1.497918473453895,-0.7817762328038024
SBIN.NS,STATE BANK OF INDIA,146797,MIRC ELECTRONICS LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.04940406612050952,-0.012718818903177833,-1,-1.497918473453895,-0.7817762328038024
SBIN.NS,STATE BANK OF INDIA,92995,MISHTANN FOODS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.6532273387317675,-0.7028084688628105,0,0.32118724076373395,0.7489826677898171
SBIN.NS,STATE BANK OF INDIA,92995,MISHTANN FOODS LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.8120539806891007,-1.5538354412267574,0,0.32118724076373395,0.7489826677898171
SBIN.NS,STATE BANK OF INDIA,189508,MOHOTA INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.21503495440807274,-0.3176851127896084,1,0.567002236550526,0.016914179333214343
SBIN.NS,STATE BANK OF INDIA,189508,MOHOTA INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.35832407760332635,0.46702851641427723,1,0.567002236550526,0.016914179333214343
SBIN.NS,STATE BANK OF INDIA,390701,MONTE CARLO FASHIONS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-0.6585512907701059,-0.5489397984475667,2,1.3219853805954034,0.5863918052240004
SBIN.NS,STATE BANK OF INDIA,390701,MONTE CARLO FASHIONS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.5344988269953472,-0.6419386799773551,2,1.3219853805954034,0.5863918052240004
SBIN.NS,STATE BANK OF INDIA,86677,MUNJAL AUTO INDS. LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.105480310267911,-0.9774602429014475,-1,-1.646035444044963,-0.8225108243024839
SBIN.NS,STATE BANK OF INDIA,86677,MUNJAL AUTO INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-1.2395499245655195,-1.0561627887103633,-1,-1.646035444044963,-0.8225108243024839
SBIN.NS,STATE BANK OF INDIA,153357,N A C L INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.1162681811174053,-0.712739385629795,-1,0.7608738284946793,-0.0631602151317029
SBIN.NS,STATE BANK OF INDIA,153357,N A C L INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.507953086057888,-0.31823116503042753,-1,0.7608738284946793,-0.0631602151317029
SBIN.NS,STATE BANK OF INDIA,155548,N B C C (INDIA) LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,0.5158623287705343,0.11447019022513673,0,0.18727534990085398,0.11164797976724954
SBIN.NS,STATE BANK OF INDIA,155548,N B C C (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.039340517766251,-0.6172292659640235,0,0.18727534990085398,0.11164797976724954
SBIN.NS,STATE BANK OF INDIA,151659,N B I INDUSTRIAL FINANCE CO. LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.27275659091805926,0.2653143386853827,-1,-1.7847039651819858,-1.1557089224431336
SBIN.NS,STATE BANK OF INDIA,151659,N B I INDUSTRIAL FINANCE CO. LTD.,NSE,0.247401023,0.00161674,1,Public,0,2,0.7784557830971259,0.4688813527158129,-1,-1.7847039651819858,-1.1557089224431336
SBIN.NS,STATE BANK OF INDIA,153366,N C C LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.5899068928616371,-0.3109090772306279,1,1.4423527908334146,0.3637628148515406
SBIN.NS,STATE BANK OF INDIA,153366,N C C LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.24530642105847988,-0.16422885058857117,1,1.4423527908334146,0.3637628148515406
SBIN.NS,STATE BANK OF INDIA,155600,N H P C LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.15786997404816694,0.2605779525175309,0,-0.4750002790459176,-0.1779524642891965
SBIN.NS,STATE BANK OF INDIA,155600,N H P C LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.9490606828689607,-0.24944605435740144,0,-0.4750002790459176,-0.1779524642891965
SBIN.NS,STATE BANK OF INDIA,158982,N L C INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,1.043037548122886,0.32641510898973336,0,0.2530041399508598,-0.09290177484791817
SBIN.NS,STATE BANK OF INDIA,158982,N L C INDIA LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.6361593931737215,-0.2657077578482796,0,0.2530041399508598,-0.09290177484791817
SBIN.NS,STATE BANK OF INDIA,155630,N M D C LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.16714992759952318,-0.017617203220721186,1,0.36827308105512213,0.30119686861406486
SBIN.NS,STATE BANK OF INDIA,155630,N M D C LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.5489038742345497,0.34846833741015126,1,0.36827308105512213,0.30119686861406486
SBIN.NS,STATE BANK OF INDIA,153269,NAGA DHUNSERI GROUP LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.646005031594809,-0.6695570680930166,-1,-1.1895799129865374,-0.7223065537378205
SBIN.NS,STATE BANK OF INDIA,153269,NAGA DHUNSERI GROUP LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.0122843010703986,0.04119970958083825,-1,-1.1895799129865374,-0.7223065537378205
SBIN.NS,STATE BANK OF INDIA,153567,NAGPUR POWER & INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.32508408109443787,0.1408195261093384,0,-0.20337108393088016,-0.26915085030061797
SBIN.NS,STATE BANK OF INDIA,153567,NAGPUR POWER & INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.07389516252835918,-0.04143628050591162,0,-0.20337108393088016,-0.26915085030061797
SBIN.NS,STATE BANK OF INDIA,109859,NALWA SONS INVSTS. LTD.,NSE,0.247401023,0.00161674,1,Public,0,3,1.2827777205993298,0.47840971936685156,-1,-0.6848108681168715,-0.651485480177779
SBIN.NS,STATE BANK OF INDIA,109859,NALWA SONS INVSTS. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.2726854878639593,-0.5527176632753235,-1,-0.6848108681168715,-0.651485480177779
SBIN.NS,STATE BANK OF INDIA,236197,NARBADA GEMS & JEWELLERY LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.176984597303436,0.1479050288302597,0,0.4897886933315721,0.31329950844251053
SBIN.NS,STATE BANK OF INDIA,236197,NARBADA GEMS & JEWELLERY LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.06527180918063417,0.8224547875935478,0,0.4897886933315721,0.31329950844251053
SBIN.NS,STATE BANK OF INDIA,192531,NATH INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.11950484585789894,-0.16429127976104643,2,0.7430072581968655,0.4419132708497616
SBIN.NS,STATE BANK OF INDIA,192531,NATH INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.9205840305381406,-0.4239277228002151,2,0.7430072581968655,0.4419132708497616
SBIN.NS,STATE BANK OF INDIA,155801,NATURAL CAPSULES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.08904489990699188,0.20932333332227643,0,0.15783433816793596,0.34237418395345603
SBIN.NS,STATE BANK OF INDIA,155801,NATURAL CAPSULES LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.0695300266323636,0.1936479230376792,0,0.15783433816793596,0.34237418395345603
SBIN.NS,STATE BANK OF INDIA,155990,NAVA LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,0.20688228382928545,0.06531652291611756,0,0.39175564330277396,-0.05641054321415935
SBIN.NS,STATE BANK OF INDIA,155990,NAVA LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.1050223548287723,-0.7956783888811078,0,0.39175564330277396,-0.05641054321415935
SBIN.NS,STATE BANK OF INDIA,176967,NAVIN FLUORINE INTL. LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.0313217024790446,-0.7100682285125496,-1,-0.7039116110207223,-0.5482928966667407
SBIN.NS,STATE BANK OF INDIA,176967,NAVIN FLUORINE INTL. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-1.6691250295835152,-1.1061180330380929,-1,-0.7039116110207223,-0.5482928966667407
SBIN.NS,STATE BANK OF INDIA,157436,NELCAST LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.9451993901831359,-0.9583130634515246,-2,-1.0867578333977606,-0.6414438586120453
SBIN.NS,STATE BANK OF INDIA,157436,NELCAST LTD.,BSE,0.247401023,0.00161674,1,Public,1,-3,-1.5943137747848326,-1.2624007172380498,-2,-1.0867578333977606,-0.6414438586120453
SBIN.NS,STATE BANK OF INDIA,157605,NEOGEN CHEMICALS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.10629171466905099,-0.34948563339795397,-1,-1.8252162092233384,-0.9529535086452515
SBIN.NS,STATE BANK OF INDIA,157605,NEOGEN CHEMICALS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-2.0494296184778182,-1.0302749394212658,-1,-1.8252162092233384,-0.9529535086452515
SBIN.NS,STATE BANK OF INDIA,157985,NETRIPPLES SOFTWARE LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,1.13031951993869,1.299908628504526,0,0.7890733328721583,0.5605885773096431
SBIN.NS,STATE BANK OF INDIA,157985,NETRIPPLES SOFTWARE LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.06735047957739844,0.15668500715250566,0,0.7890733328721583,0.5605885773096431
SBIN.NS,STATE BANK OF INDIA,158089,NEULAND LABORATORIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,-0.24532991831981174,-0.5216024559554181,-3,-2.205361588773796,-1.524142191024156
SBIN.NS,STATE BANK OF INDIA,158089,NEULAND LABORATORIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,0.07630530819674858,0.14973591543926051,-3,-2.205361588773796,-1.524142191024156
SBIN.NS,STATE BANK OF INDIA,80858,NIHAR INFO GLOBAL LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.15091824346594873,-0.1330044192639324,0,-0.08700807153820574,0.021514696112740293
SBIN.NS,STATE BANK OF INDIA,80858,NIHAR INFO GLOBAL LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.09514940980808397,-0.18169571412319963,0,-0.08700807153820574,0.021514696112740293
SBIN.NS,STATE BANK OF INDIA,159783,NILKAMAL LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.5054440093414692,-0.9303292149551959,0,-0.2668155697988809,-0.5044188787724511
SBIN.NS,STATE BANK OF INDIA,159783,NILKAMAL LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-1.013571377355017,-0.1645411313835047,0,-0.2668155697988809,-0.5044188787724511
SBIN.NS,STATE BANK OF INDIA,119221,NITTA GELATIN INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.23742023362042342,-0.05031496164222958,-1,-0.30091656586746623,-0.09710355603525828
SBIN.NS,STATE BANK OF INDIA,119221,NITTA GELATIN INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-0.9629101110918148,-0.514685266120579,-1,-0.30091656586746623,-0.09710355603525828
SBIN.NS,STATE BANK OF INDIA,161350,NORBEN TEA & EXPORTS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.07314865485697719,1.4572366286813514,0,0.030016526233313707,0.867816961528229
SBIN.NS,STATE BANK OF INDIA,161350,NORBEN TEA & EXPORTS LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-1.1337111371864361,-0.25920531416224374,0,0.030016526233313707,0.867816961528229
SBIN.NS,STATE BANK OF INDIA,163226,OIL & NATURAL GAS CORPN. LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.35013280890781345,-0.37603559448318513,-1,-0.15201609267615065,-0.0606263259947578
SBIN.NS,STATE BANK OF INDIA,163226,OIL & NATURAL GAS CORPN. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.9915256105661001,-0.27030724945688056,-1,-0.15201609267615065,-0.0606263259947578
SBIN.NS,STATE BANK OF INDIA,163228,OIL COUNTRY TUBULAR LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-2.1070612522679393,-1.2335393635444436,0,-0.544096614085448,-0.3568159678967256
SBIN.NS,STATE BANK OF INDIA,163228,OIL COUNTRY TUBULAR LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.4114048726327968,-0.10198804516022629,0,-0.544096614085448,-0.3568159678967256
SBIN.NS,STATE BANK OF INDIA,163229,OIL INDIA LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-0.6668021177711908,-0.3641586132194752,2,0.7486908983434386,0.23884478799163059
SBIN.NS,STATE BANK OF INDIA,163229,OIL INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.8572208144464089,-0.12953699726919185,2,0.7486908983434386,0.23884478799163059
SBIN.NS,STATE BANK OF INDIA,83912,OLECTRA GREENTECH LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.09968055019324741,-0.12181423624839581,-2,-0.935511629137807,-0.5366507352651678
SBIN.NS,STATE BANK OF INDIA,83912,OLECTRA GREENTECH LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.1830342638385654,-0.88502416686542,-2,-0.935511629137807,-0.5366507352651678
SBIN.NS,STATE BANK OF INDIA,163705,OMAXE LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.3185935365587961,-0.15808411986032347,-1,-1.6602071339716753,-0.6443998666639469
SBIN.NS,STATE BANK OF INDIA,163705,OMAXE LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,8.885099137980253,2.804467650364507,-1,-1.6602071339716753,-0.6443998666639469
SBIN.NS,STATE BANK OF INDIA,164456,OPTO CIRCUITS (INDIA) LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-0.8952085724246158,-0.4520548840814594,0,-0.10667181830301434,-0.19954978306395985
SBIN.NS,STATE BANK OF INDIA,164456,OPTO CIRCUITS (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.6969546917610021,0.9778040689087283,0,-0.10667181830301434,-0.19954978306395985
SBIN.NS,STATE BANK OF INDIA,164563,ORBIT EXPORTS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.098759239752891,-0.37521106317657293,0,1.5229246025423302,0.07723089545012111
SBIN.NS,STATE BANK OF INDIA,164563,ORBIT EXPORTS LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.06694861819525866,0.14155782371657719,0,1.5229246025423302,0.07723089545012111
SBIN.NS,STATE BANK OF INDIA,164740,ORIENT ABRASIVES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.6825816500137233,-0.4652099962121031,-1,-0.02014812115755155,-0.20768968419892564
SBIN.NS,STATE BANK OF INDIA,164740,ORIENT ABRASIVES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.2892857354304896,-0.07281937929646984,-1,-0.02014812115755155,-0.20768968419892564
SBIN.NS,STATE BANK OF INDIA,164762,ORIENT BELL LTD.,BSE,0.247401023,0.00161674,1,Public,1,-3,-1.3461155594975485,-0.5410862940969257,-1,-1.0940771367206164,-0.5842346901269033
SBIN.NS,STATE BANK OF INDIA,164762,ORIENT BELL LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.35489847733144303,-0.03284399009818739,-1,-1.0940771367206164,-0.5842346901269033
SBIN.NS,STATE BANK OF INDIA,164761,ORIENT CEMENT LTD.,BSE,0.247401023,0.00161674,1,Public,1,-3,-0.8473634188055574,-0.444782567611898,-2,-0.9635492713065185,-0.6801874965257305
SBIN.NS,STATE BANK OF INDIA,164761,ORIENT CEMENT LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.11962198778907349,-0.21731599557158573,-2,-0.9635492713065185,-0.6801874965257305
SBIN.NS,STATE BANK OF INDIA,561140,ORIENT ELECTRIC LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.28204657853694215,-0.20415445747435687,1,0.621199184458752,0.27889533095202224
SBIN.NS,STATE BANK OF INDIA,561140,ORIENT ELECTRIC LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.4317562449561912,-0.5566839087543157,1,0.621199184458752,0.27889533095202224
SBIN.NS,STATE BANK OF INDIA,164895,ORIENTAL CARBON & CHEMICALS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.587898147705069,-0.26815114738563084,0,0.5909125615086076,0.09370301278051259
SBIN.NS,STATE BANK OF INDIA,164895,ORIENTAL CARBON & CHEMICALS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-1.0598541819947007,-0.1686354569306106,0,0.5909125615086076,0.09370301278051259
SBIN.NS,STATE BANK OF INDIA,165172,ORISSA MINERALS DEVELOPMENT CO. LTD.,NSE,0.247401023,0.00161674,1,Public,0,-3,-1.8431674200181165,-1.513533736060237,-2,-3.1186434564152297,-1.4197166915584831
SBIN.NS,STATE BANK OF INDIA,165172,ORISSA MINERALS DEVELOPMENT CO. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.6177654623302835,-0.38452395237280157,-2,-3.1186434564152297,-1.4197166915584831
SBIN.NS,STATE BANK OF INDIA,165356,OSCAR GLOBAL LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.08324749085331654,0.0720426091711537,0,-0.03582388850106015,-0.221057425709924
SBIN.NS,STATE BANK OF INDIA,165356,OSCAR GLOBAL LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,1.1557843043050562,-2.4669247941019656,0,-0.03582388850106015,-0.221057425709924
SBIN.NS,STATE BANK OF INDIA,165578,OSWAL YARNS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.1609822176561431,0.46894515410057436,0,-0.6549882627537122,-0.6787861913099545
SBIN.NS,STATE BANK OF INDIA,165578,OSWAL YARNS LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.09863344178257814,0.179625320989315,0,-0.6549882627537122,-0.6787861913099545
SBIN.NS,STATE BANK OF INDIA,180663,P A E LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.2513822709646221,0.03342588029471781,1,0.38125980512086327,-2.0513101438953876
SBIN.NS,STATE BANK OF INDIA,180663,P A E LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.06421502700648489,0.72836226019528,1,0.38125980512086327,-2.0513101438953876
SBIN.NS,STATE BANK OF INDIA,165991,P B M POLYTEX LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.09676853583894017,0.1957325744387602,1,1.2049893697693723,0.48309116946148456
SBIN.NS,STATE BANK OF INDIA,165991,P B M POLYTEX LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.23207163741985493,0.2732815107188944,1,1.2049893697693723,0.48309116946148456
SBIN.NS,STATE BANK OF INDIA,388233,P G ELECTROPLAST LTD.,NSE,0.247401023,0.00161674,1,Public,0,-3,-1.3406138438925614,-0.9947571087213425,-2,-0.9400649801830181,-0.635329368833082
SBIN.NS,STATE BANK OF INDIA,388233,P G ELECTROPLAST LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.14729329917772294,-0.24841294051921955,-2,-0.9400649801830181,-0.635329368833082
SBIN.NS,STATE BANK OF INDIA,166523,P I INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.29652801639762477,-0.17212900614825632,-2,-0.5457850523265666,-0.5251543452558872
SBIN.NS,STATE BANK OF INDIA,166523,P I INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.12228284576028793,-0.07147601925195372,-2,-0.5457850523265666,-0.5251543452558872
SBIN.NS,STATE BANK OF INDIA,553401,P S P PROJECTS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.5163999377309807,-0.41694622668132586,-2,-1.316083958210576,-0.8648735571125681
SBIN.NS,STATE BANK OF INDIA,553401,P S P PROJECTS LTD.,BSE,0.247401023,0.00161674,1,Public,1,2,0.9024166368019595,0.27439326742525033,-2,-1.316083958210576,-0.8648735571125681
SBIN.NS,STATE BANK OF INDIA,167786,P T C INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.011756725950732455,0.342656173772092,1,0.34289621759964883,0.40263399234449765
SBIN.NS,STATE BANK OF INDIA,167786,P T C INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.16594451117562506,-0.012727073973292384,1,0.34289621759964883,0.40263399234449765
SBIN.NS,STATE BANK OF INDIA,141661,PANASONIC ENERGY INDIA CO. LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.28455653395124103,0.06594829473622103,-1,-0.5275273638586012,-0.47478006549077667
SBIN.NS,STATE BANK OF INDIA,141661,PANASONIC ENERGY INDIA CO. LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.1894905670699268,-0.06493969758949966,-1,-0.5275273638586012,-0.47478006549077667
SBIN.NS,STATE BANK OF INDIA,169500,PANCHMAHAL STEEL LTD.,BSE,0.247401023,0.00161674,1,Public,0,-2,-0.9341803206460568,-0.39813265709496143,0,-0.06570930815705704,-0.017253679624203
SBIN.NS,STATE BANK OF INDIA,169500,PANCHMAHAL STEEL LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.16387931252629348,0.031336985073969086,0,-0.06570930815705704,-0.017253679624203
SBIN.NS,STATE BANK OF INDIA,171077,PARENTERAL DRUGS (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.15560528741858148,-0.26892635553655475,-2,-0.7918861833641384,-0.45832195558514105
SBIN.NS,STATE BANK OF INDIA,171077,PARENTERAL DRUGS (INDIA) LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.1421761163315019,0.25881939121289094,-2,-0.7918861833641384,-0.45832195558514105
SBIN.NS,STATE BANK OF INDIA,123278,PARNAX LAB LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.4187988479968946,-0.2929844531929554,0,0.18634588058330348,0.3133192229954797
SBIN.NS,STATE BANK OF INDIA,123278,PARNAX LAB LTD.,BSE,0.247401023,0.00161674,1,Public,0,1,0.30966451553681085,0.16004485725870307,0,0.18634588058330348,0.3133192229954797
SBIN.NS,STATE BANK OF INDIA,471263,PARVATI SWEETNERS & POWER LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.21511476026128215,-0.2340645356952737,0,-0.2696866502770114,-0.3167228291348314
SBIN.NS,STATE BANK OF INDIA,471263,PARVATI SWEETNERS & POWER LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.002147052867304882,0.3228990814735262,0,-0.2696866502770114,-0.3167228291348314
SBIN.NS,STATE BANK OF INDIA,200649,PATANJALI FOODS LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.03287475173835627,0.002405302799327208,0,-0.49850265366961244,-0.3973126749455792
SBIN.NS,STATE BANK OF INDIA,200649,PATANJALI FOODS LTD.,BSE,0.247401023,0.00161674,1,Public,1,6,2.8199197476910545,4.467645253306258,0,-0.49850265366961244,-0.3973126749455792
SBIN.NS,STATE BANK OF INDIA,173421,PEE CEE COSMA SOPE LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.09258159299870773,0.2605261357520933,0,-0.0909378673290934,0.011632850479378114
SBIN.NS,STATE BANK OF INDIA,173421,PEE CEE COSMA SOPE LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.32746847041172467,0.04854327166540991,0,-0.0909378673290934,0.011632850479378114
SBIN.NS,STATE BANK OF INDIA,173853,PENNAR INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,-0.17902584091431376,-0.2181817309853369,-2,-1.7048735535839974,-1.1043382732391478
SBIN.NS,STATE BANK OF INDIA,173853,PENNAR INDUSTRIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.738272363196752,-0.5548005372164346,-2,-1.7048735535839974,-1.1043382732391478
SBIN.NS,STATE BANK OF INDIA,476202,PENTA GOLD LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.23832282903254143,-0.4109058186036138,0,0.5784763436572402,-0.05794979829708557
SBIN.NS,STATE BANK OF INDIA,476202,PENTA GOLD LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,1.010376896701968,1.275936431633979,0,0.5784763436572402,-0.05794979829708557
SBIN.NS,STATE BANK OF INDIA,175069,PHOSPHATE CO. LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.339351719893744,-0.053891099156496605,0,-0.024717440929837194,-0.07023291679752361
SBIN.NS,STATE BANK OF INDIA,175069,PHOSPHATE CO. LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.517149029977527,0.423293850014208,0,-0.024717440929837194,-0.07023291679752361
SBIN.NS,STATE BANK OF INDIA,176007,PITTI ENGINEERING LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.6086681021262395,-0.365222381840714,-2,-1.7818831276300848,-1.1180430657780198
