exchange,company_name,time,count,nskew,duvol
NSE,ASHIANA HOUSING LTD.,-1,-2,-0.6695467898404169,-0.5709044545784955
NSE,ASHIMA LTD.,-1,0,-0.16004831063946207,-0.32470018005968987
NSE,ASHOK LEYLAND LTD.,-1,-1,-0.4560428996614048,-0.3822579212489072
NSE,ASHOKA BUILDCON LTD.,-1,-1,-0.8862022702949854,-0.7633282956466435
NSE,ASIAN GRANITO INDIA LTD.,-1,-1,-0.4334716975361537,-0.7042442573882679
NSE,ASIAN HOTELS (EAST) LTD.,-1,1,-0.1456573212622153,-0.1788865356565907
NSE,ASIAN HOTELS (NORTH) LTD.,-1,0,-0.4164316315764994,-0.29402022010529466
NSE,ASIAN HOTELS (WEST) LTD.,-1,-1,-0.3006088590204736,-0.28853860175420776
NSE,ASPINWALL & CO. LTD.,-1,-1,-1.061116144156275,-0.5106642904060539
NSE,ASTEC LIFESCIENCES LTD.,-1,1,1.2034915824131058,0.6906288904156708
NSE,ASTRA MICROWAVE PRODUCTS LTD.,-1,-2,-0.7677825810210817,-0.6373089946929849
NSE,ASTRAL LTD.,-1,0,-0.24992630313484224,-0.20109908207294863
NSE,ASTRAZENECA PHARMA INDIA LTD.,-1,0,-0.24274893351424934,-0.4606370559031866
NSE,ASTRON PAPER & BOARD MILL LTD.,-1,-2,-0.7907275206924758,-0.37645215204474164
NSE,ATLANTA LTD.,-1,0,0.22631446919095569,0.1318687212741945
NSE,ATLAS CYCLES (HARYANA) LTD.,-1,0,-0.1301848851758047,-0.16018847384268944
NSE,ATUL AUTO LTD.,-1,-1,-0.9795170107424269,-0.6578748763517926
NSE,ATUL LTD.,-1,0,-0.2814730725855193,-0.08802604251644361
NSE,AURANGABAD DISTILLERY LTD.,-1,0,-0.0876702730944466,-0.18340096353005442
NSE,AURIONPRO SOLUTIONS LTD.,-1,-1,-0.5118606644845756,-0.23311092302981865
NSE,AURUM PROPTECH LTD.,-1,-1,-0.2856392740586488,-0.2769010137552055
NSE,AUSOM ENTERPRISE LTD.,-1,-2,-1.1073514636272652,-0.5633171871859493
NSE,AUTOLINE INDUSTRIES LTD.,-1,-1,-0.7738509125492672,-0.6508061625482109
NSE,AUTOMOTIVE AXLES LTD.,-1,-1,-0.6638203744663006,-0.6280378925720251
NSE,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,-1,1,1.3484201394240143,-0.002849125473469482
NSE,AVADH SUGAR & ENERGY LTD.,-1,-3,-1.4026453470907707,-1.1150359784446622
NSE,AVANTI FEEDS LTD.,-1,-2,-1.3182011223066121,-0.8001184356445554
NSE,AVENUE SUPERMARTS LTD.,-1,1,1.2961564424162577,0.265733454403437
NSE,AVRO INDIA LTD.,-1,0,0.4863431245490261,0.38511285080535473
NSE,B & B TRIPLEWALL CONTAINERS LTD.,-1,0,-0.33742497530236343,-0.05680383138477064
NSE,B A G FILMS & MEDIA LTD.,-1,0,-0.3366666928962027,-0.14704111567827527
NSE,B A S F INDIA LTD.,-1,-1,-0.2354646038974751,-0.266081877133968
NSE,B E M L LTD.,-1,1,-0.2280141144433192,-0.4407145195674432
NSE,B F INVST. LTD.,-1,-2,-1.8345493277890053,-1.0236295946853102
