symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,binary,nskew,duvol
SBIN.NS,STATE BANK OF INDIA,82276,METROGLOBAL LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.0042282939787448804,-0.07772428870521368
SBIN.NS,STATE BANK OF INDIA,146104,MILKFOOD LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,-0.12983252565842665,-0.5778899564456046
SBIN.NS,STATE BANK OF INDIA,146104,MILKFOOD LTD.,BSE,0.247401023,0.00161674,True,Public,1,1,0.04558058663187914,0.07386272171475333
SBIN.NS,STATE BANK OF INDIA,146797,MIRC ELECTRONICS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.013599626309141577,-0.10468136729514904
SBIN.NS,STATE BANK OF INDIA,146797,MIRC ELECTRONICS LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.05544967745681864,0.5368688312758331
SBIN.NS,STATE BANK OF INDIA,92995,MISHTANN FOODS LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.06102441062271664,-0.8205744255248739
SBIN.NS,STATE BANK OF INDIA,92995,MISHTANN FOODS LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,0.041702433799774716,0.09466159109783946
SBIN.NS,STATE BANK OF INDIA,189508,MOHOTA INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.006252289981696681,-0.033326970294298215
SBIN.NS,STATE BANK OF INDIA,189508,MOHOTA INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.0445936639585244,0.5816505380892578
SBIN.NS,STATE BANK OF INDIA,390701,MONTE CARLO FASHIONS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.042705348180330414,0.0740375688303391
SBIN.NS,STATE BANK OF INDIA,390701,MONTE CARLO FASHIONS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.0528096045790199,-0.3729536390270867
SBIN.NS,STATE BANK OF INDIA,86677,MUNJAL AUTO INDS. LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.11047544635710212,-1.086299128986175
SBIN.NS,STATE BANK OF INDIA,86677,MUNJAL AUTO INDS. LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.10047224768922015,-0.9170513208120623
SBIN.NS,STATE BANK OF INDIA,153357,N A C L INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.029861501335976388,-0.6110393148475134
SBIN.NS,STATE BANK OF INDIA,153357,N A C L INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.03624750515946232,-0.2355135473518309
SBIN.NS,STATE BANK OF INDIA,155548,N B C C (INDIA) LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.0872616399834947,0.5254837792047946
SBIN.NS,STATE BANK OF INDIA,155548,N B C C (INDIA) LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.00833536940463245,-0.0353731703607694
SBIN.NS,STATE BANK OF INDIA,151659,N B I INDUSTRIAL FINANCE CO. LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.05988209447960816,0.5254099994617017
SBIN.NS,STATE BANK OF INDIA,151659,N B I INDUSTRIAL FINANCE CO. LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.0317202053686743,0.2035897795641955
SBIN.NS,STATE BANK OF INDIA,153366,N C C LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.007643503061268348,0.2215500502500184
SBIN.NS,STATE BANK OF INDIA,153366,N C C LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.030029747549454734,0.34539703605162814
SBIN.NS,STATE BANK OF INDIA,155600,N H P C LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.020549142617225128,0.1520197455996419
SBIN.NS,STATE BANK OF INDIA,155600,N H P C LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.043489684811999885,-0.049293879769352685
SBIN.NS,STATE BANK OF INDIA,158982,N L C INDIA LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,-0.03835993474086844,-0.27854365062022174
SBIN.NS,STATE BANK OF INDIA,158982,N L C INDIA LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.11311277147109869,0.753596747554391
SBIN.NS,STATE BANK OF INDIA,155630,N M D C LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.04336443333609025,0.32318066947041607
SBIN.NS,STATE BANK OF INDIA,155630,N M D C LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,0.06628450863000389,0.40761397247253994
SBIN.NS,STATE BANK OF INDIA,153269,NAGA DHUNSERI GROUP LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.013685096333510614,0.12030313924761636
SBIN.NS,STATE BANK OF INDIA,153269,NAGA DHUNSERI GROUP LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.02985296236450205,-0.3363722775749347
SBIN.NS,STATE BANK OF INDIA,153567,NAGPUR POWER & INDS. LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.011640918949653039,-0.2074880407093264
SBIN.NS,STATE BANK OF INDIA,153567,NAGPUR POWER & INDS. LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,0.017153267998241222,0.15632252491345844
SBIN.NS,STATE BANK OF INDIA,109859,NALWA SONS INVSTS. LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.13835501459906918,0.716203716132458
SBIN.NS,STATE BANK OF INDIA,109859,NALWA SONS INVSTS. LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.05522654758092723,-0.24822919017357542
SBIN.NS,STATE BANK OF INDIA,155990,NAVA LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.0554352459436466,0.5239086768859761
SBIN.NS,STATE BANK OF INDIA,155990,NAVA LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.00631339945313656,-0.060249018531889215
SBIN.NS,STATE BANK OF INDIA,176967,NAVIN FLUORINE INTL. LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.13297932350075078,-1.1881425945377484
SBIN.NS,STATE BANK OF INDIA,176967,NAVIN FLUORINE INTL. LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.10092334862378863,-0.8236222354067169
SBIN.NS,STATE BANK OF INDIA,157436,NELCAST LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.09705608216425951,-0.7872794361918977
SBIN.NS,STATE BANK OF INDIA,157436,NELCAST LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.09114855522764786,-0.7355965390583545
SBIN.NS,STATE BANK OF INDIA,157605,NEOGEN CHEMICALS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.011547992823675699,-0.22996854098605388
SBIN.NS,STATE BANK OF INDIA,157605,NEOGEN CHEMICALS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.14437956409415512,-1.1256751373297131
SBIN.NS,STATE BANK OF INDIA,158089,NEULAND LABORATORIES LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.04842251513796526,0.5868783275782204
SBIN.NS,STATE BANK OF INDIA,158089,NEULAND LABORATORIES LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.015015546514044124,-0.32901113390898956
SBIN.NS,STATE BANK OF INDIA,80858,NIHAR INFO GLOBAL LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.0014158342580075653,-0.11795092622402421
SBIN.NS,STATE BANK OF INDIA,80858,NIHAR INFO GLOBAL LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,0.02601083809196964,0.2710374355524721
SBIN.NS,STATE BANK OF INDIA,159783,NILKAMAL LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.05094454160070137,-0.09638420675693436
SBIN.NS,STATE BANK OF INDIA,159783,NILKAMAL LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.14428665501983715,-1.0441811046128535
SBIN.NS,STATE BANK OF INDIA,119221,NITTA GELATIN INDIA LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,-0.08579451231796788,-0.5436976683176876
SBIN.NS,STATE BANK OF INDIA,119221,NITTA GELATIN INDIA LTD.,BSE,0.247401023,0.00161674,True,Public,1,1,0.04221963922172902,0.26142065830624106
SBIN.NS,STATE BANK OF INDIA,163226,OIL & NATURAL GAS CORPN. LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.04663414011862102,0.6565112543896594
SBIN.NS,STATE BANK OF INDIA,163226,OIL & NATURAL GAS CORPN. LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.009171448746829923,0.3187751685209246
SBIN.NS,STATE BANK OF INDIA,163228,OIL COUNTRY TUBULAR LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.20009457830727548,-1.2183153008030514
SBIN.NS,STATE BANK OF INDIA,163228,OIL COUNTRY TUBULAR LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.03891745702997065,-0.22898324488067878
SBIN.NS,STATE BANK OF INDIA,163229,OIL INDIA LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.0373541802727038,-0.2107822982197455
SBIN.NS,STATE BANK OF INDIA,163229,OIL INDIA LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,0.08242981344154597,0.8201605135480005
SBIN.NS,STATE BANK OF INDIA,83912,OLECTRA GREENTECH LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.09171111159829583,-0.5827880692018176
SBIN.NS,STATE BANK OF INDIA,83912,OLECTRA GREENTECH LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,0.05872165836375072,0.5406991319997162
SBIN.NS,STATE BANK OF INDIA,163705,OMAXE LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.8348215426206773,3.245288066178935
SBIN.NS,STATE BANK OF INDIA,163705,OMAXE LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.08733793842995097,-0.8920084315695348
SBIN.NS,STATE BANK OF INDIA,164456,OPTO CIRCUITS (INDIA) LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.05947447128612065,-0.3628376602932449
SBIN.NS,STATE BANK OF INDIA,164456,OPTO CIRCUITS (INDIA) LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.010787835725490955,-0.09049446834566913
SBIN.NS,STATE BANK OF INDIA,164563,ORBIT EXPORTS LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.023957009211576116,0.4190952000632621
SBIN.NS,STATE BANK OF INDIA,164563,ORBIT EXPORTS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.0682490395093504,-0.31932445932275433
SBIN.NS,STATE BANK OF INDIA,164740,ORIENT ABRASIVES LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.010050495075257414,-0.025554259096675077
SBIN.NS,STATE BANK OF INDIA,164740,ORIENT ABRASIVES LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.04282919095384119,-0.3197504321969443
SBIN.NS,STATE BANK OF INDIA,164762,ORIENT BELL LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.03797330522551053,-0.06695867498213938
SBIN.NS,STATE BANK OF INDIA,164762,ORIENT BELL LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.029865590913963343,-0.009610621158270796
SBIN.NS,STATE BANK OF INDIA,164761,ORIENT CEMENT LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.007061207886405861,-0.10306554240083607
SBIN.NS,STATE BANK OF INDIA,164761,ORIENT CEMENT LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.03196181738683153,0.14816273754880746
SBIN.NS,STATE BANK OF INDIA,561140,ORIENT ELECTRIC LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.01948161519543149,-0.052368768917818796
SBIN.NS,STATE BANK OF INDIA,561140,ORIENT ELECTRIC LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.06113107651906058,-0.6331150440992795
SBIN.NS,STATE BANK OF INDIA,164895,ORIENTAL CARBON & CHEMICALS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.02423509090502514,0.008928103427417967
SBIN.NS,STATE BANK OF INDIA,164895,ORIENTAL CARBON & CHEMICALS LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.04613926104743918,0.21576148276628196
SBIN.NS,STATE BANK OF INDIA,165172,ORISSA MINERALS DEVELOPMENT CO. LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.07196609735885565,-0.6267558182322874
SBIN.NS,STATE BANK OF INDIA,165172,ORISSA MINERALS DEVELOPMENT CO. LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.20192903809741702,-1.6549741629005543
SBIN.NS,STATE BANK OF INDIA,165991,P B M POLYTEX LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,0.028976537567020906,0.4204073554677286
SBIN.NS,STATE BANK OF INDIA,165991,P B M POLYTEX LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,0.02697117222022531,0.3957718459503046
SBIN.NS,STATE BANK OF INDIA,388233,P G ELECTROPLAST LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.021276192544228717,-0.26140985366487224
SBIN.NS,STATE BANK OF INDIA,388233,P G ELECTROPLAST LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.1291397273513027,-1.01232383843334
SBIN.NS,STATE BANK OF INDIA,166523,P I INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.0543210725967116,-0.3331713260686598
SBIN.NS,STATE BANK OF INDIA,166523,P I INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.005893577095293955,-0.29378705136124844
SBIN.NS,STATE BANK OF INDIA,553401,P S P PROJECTS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.024213388502352794,-0.31944672303569766
SBIN.NS,STATE BANK OF INDIA,553401,P S P PROJECTS LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.010668117334033679,-0.07708502599266442
SBIN.NS,STATE BANK OF INDIA,167786,P T C INDUSTRIES LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,0.03487723101590136,0.24266338005616941
SBIN.NS,STATE BANK OF INDIA,167786,P T C INDUSTRIES LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,0.006631692947114936,0.27688093242276696
SBIN.NS,STATE BANK OF INDIA,141661,PANASONIC ENERGY INDIA CO. LTD.,BSE,0.247401023,0.00161674,True,Public,1,1,0.05046569951707919,0.5303285047202173
SBIN.NS,STATE BANK OF INDIA,141661,PANASONIC ENERGY INDIA CO. LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,0.025797421087955977,0.1627121080615472
SBIN.NS,STATE BANK OF INDIA,171077,PARENTERAL DRUGS (INDIA) LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.020459230302043375,0.5925936093841918
SBIN.NS,STATE BANK OF INDIA,171077,PARENTERAL DRUGS (INDIA) LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,0.017637270021433924,0.10799630956107854
SBIN.NS,STATE BANK OF INDIA,123278,PARNAX LAB LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,0.015884312348651466,0.21465989665808086
SBIN.NS,STATE BANK OF INDIA,123278,PARNAX LAB LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.06751171294238703,-0.28916426924260197
SBIN.NS,STATE BANK OF INDIA,173853,PENNAR INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.03969113275601191,0.05932588798004029
SBIN.NS,STATE BANK OF INDIA,173853,PENNAR INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.04544933926412288,-0.19513887711463038
SBIN.NS,STATE BANK OF INDIA,176007,PITTI ENGINEERING LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.018994367723609903,0.37777492272398233
SBIN.NS,STATE BANK OF INDIA,176007,PITTI ENGINEERING LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.033228604464749026,0.3269281323468454
SBIN.NS,STATE BANK OF INDIA,176035,PIX TRANSMISSIONS LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,-0.012771479614560424,-0.06637789604079392
SBIN.NS,STATE BANK OF INDIA,176035,PIX TRANSMISSIONS LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.04727730458138085,-0.21782674832219165
SBIN.NS,STATE BANK OF INDIA,176643,PODDAR PIGMENTS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.02419887068365247,-0.4468760332186694
SBIN.NS,STATE BANK OF INDIA,176643,PODDAR PIGMENTS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.02598896401423711,-0.1608742150023586
SBIN.NS,STATE BANK OF INDIA,176861,POLY MEDICURE LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.12467630499029553,-0.9684455275959872
SBIN.NS,STATE BANK OF INDIA,176861,POLY MEDICURE LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.08341827659323076,-0.7944150109020395
SBIN.NS,STATE BANK OF INDIA,176885,POLYCAB INDIA LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.10225677755517114,-1.3220674220534063
SBIN.NS,STATE BANK OF INDIA,176885,POLYCAB INDIA LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.10092736285436862,0.5929475093777554
SBIN.NS,STATE BANK OF INDIA,177580,PORWAL AUTO COMPONENTS LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,-0.0326247705757051,-0.04212398783227055
SBIN.NS,STATE BANK OF INDIA,177580,PORWAL AUTO COMPONENTS LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.020002076707615193,0.03984614208943237
SBIN.NS,STATE BANK OF INDIA,177753,POWER FINANCE CORPN. LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.004227574128865558,0.21303268523025445
SBIN.NS,STATE BANK OF INDIA,177753,POWER FINANCE CORPN. LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.03398817447265939,0.3891861417732736
SBIN.NS,STATE BANK OF INDIA,177758,POWER GRID CORPN. OF INDIA LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.007436905527834158,-0.1609385590582547
SBIN.NS,STATE BANK OF INDIA,177758,POWER GRID CORPN. OF INDIA LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.06903789197262723,0.5807730257361542
SBIN.NS,STATE BANK OF INDIA,177768,POWER MECH PROJECTS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.042928015180504535,-0.24659108959294634
SBIN.NS,STATE BANK OF INDIA,177768,POWER MECH PROJECTS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.08814128851516287,-0.5987073319993611
SBIN.NS,STATE BANK OF INDIA,178929,PRAKASH WOOLLEN & SYNTHETIC MILLS LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,0.059930751065780816,0.4032385630129409
SBIN.NS,STATE BANK OF INDIA,178929,PRAKASH WOOLLEN & SYNTHETIC MILLS LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,0.029914328132124076,0.4028582911350577
SBIN.NS,STATE BANK OF INDIA,180736,PREMIER EXPLOSIVES LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.09412072973052095,-0.4816147877496623
SBIN.NS,STATE BANK OF INDIA,180736,PREMIER EXPLOSIVES LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.057786199318805444,0.1259582292967611
SBIN.NS,STATE BANK OF INDIA,181215,PRESTIGE ESTATES PROJECTS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.06717550094910657,-0.5405405577985988
SBIN.NS,STATE BANK OF INDIA,181215,PRESTIGE ESTATES PROJECTS LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.1098755308691285,0.7052922159616506
SBIN.NS,STATE BANK OF INDIA,553720,PRICOL LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.1225919403123861,-1.0117699613585334
SBIN.NS,STATE BANK OF INDIA,553720,PRICOL LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.02109349555106504,0.11759742326028484
SBIN.NS,STATE BANK OF INDIA,517843,PUDUMJEE PAPER PRODUCTS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.022807604964282448,-0.34412229648392856
SBIN.NS,STATE BANK OF INDIA,517843,PUDUMJEE PAPER PRODUCTS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.12864458342877733,-0.8155939105847291
SBIN.NS,STATE BANK OF INDIA,190511,R S W M LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.017490545748044196,-0.2687306433314051
SBIN.NS,STATE BANK OF INDIA,190511,R S W M LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.03313386706422525,0.385465230802973
SBIN.NS,STATE BANK OF INDIA,189297,RADIX INDUSTRIES (INDIA) LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,0.02718721677571875,0.5231579619819537
SBIN.NS,STATE BANK OF INDIA,189297,RADIX INDUSTRIES (INDIA) LTD.,BSE,0.247401023,0.00161674,True,Public,0,1,0.669398452550906,1.7800470938676356
SBIN.NS,STATE BANK OF INDIA,329799,RAIL VIKAS NIGAM LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.10555437500919125,-0.34563052949406786
SBIN.NS,STATE BANK OF INDIA,329799,RAIL VIKAS NIGAM LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.03892272351600577,0.23318916690173627
SBIN.NS,STATE BANK OF INDIA,190032,RAJ RAYON INDS. LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.016947403258462317,-0.501878764485571
SBIN.NS,STATE BANK OF INDIA,190032,RAJ RAYON INDS. LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,-0.03058260921046165,0.08980269450600906
SBIN.NS,STATE BANK OF INDIA,191796,RAJRATAN GLOBAL WIRE LTD.,BSE,0.247401023,0.00161674,True,Public,0,1,0.8278261270050441,3.0031653021136013
SBIN.NS,STATE BANK OF INDIA,191796,RAJRATAN GLOBAL WIRE LTD.,BSE,0.247401023,0.00161674,True,Public,1,1,0.09547688149408391,0.670238050164943
SBIN.NS,STATE BANK OF INDIA,191865,RAJSHREE SUGARS & CHEMICALS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.008154788104441238,0.14245605159430408
SBIN.NS,STATE BANK OF INDIA,191865,RAJSHREE SUGARS & CHEMICALS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.06603503423182286,-0.5172402877124944
SBIN.NS,STATE BANK OF INDIA,192422,RAM RATNA WIRES LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,-0.07303255580448095,-0.41933247262629786
SBIN.NS,STATE BANK OF INDIA,192422,RAM RATNA WIRES LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.02993225943997771,-0.08907314261013496
SBIN.NS,STATE BANK OF INDIA,193189,RAMKRISHNA FORGINGS LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.00505309440289601,0.1553500710171824
SBIN.NS,STATE BANK OF INDIA,193189,RAMKRISHNA FORGINGS LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.10274174982317992,0.7571024344057492
SBIN.NS,STATE BANK OF INDIA,347143,RAMKY INFRASTRUCTURE LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.05799847417994855,0.6180066606846628
SBIN.NS,STATE BANK OF INDIA,347143,RAMKY INFRASTRUCTURE LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.061320593296408876,-0.6345238170240839
SBIN.NS,STATE BANK OF INDIA,194076,RAPICUT CARBIDES LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,-0.002023557709863688,0.3214963876698776
SBIN.NS,STATE BANK OF INDIA,194076,RAPICUT CARBIDES LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,0.01928223459886908,-0.030431771921090152
SBIN.NS,STATE BANK OF INDIA,194371,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.0521534635136671,-0.09777345851443234
SBIN.NS,STATE BANK OF INDIA,194371,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.025773921689383,0.19916017221071725
SBIN.NS,STATE BANK OF INDIA,194939,RAUNAQ E P C INTERNATIONAL LTD.,BSE,0.247401023,0.00161674,True,Public,0,0,-0.00493396299896804,-0.22984095739110763
SBIN.NS,STATE BANK OF INDIA,194939,RAUNAQ E P C INTERNATIONAL LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,0.04206131031778931,0.6445602570872369
SBIN.NS,STATE BANK OF INDIA,195275,RAVINDRA ENERGY LTD.,BSE,0.247401023,0.00161674,True,Public,0,1,0.024551386404111336,0.2048912071000262
SBIN.NS,STATE BANK OF INDIA,195275,RAVINDRA ENERGY LTD.,BSE,0.247401023,0.00161674,True,Public,1,1,0.036489322040025494,0.02260795599913564
SBIN.NS,STATE BANK OF INDIA,196452,RELAXO FOOTWEARS LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.01497769191005727,0.10798222409922247
SBIN.NS,STATE BANK OF INDIA,196452,RELAXO FOOTWEARS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.10482223093146174,-1.2402907506732754
SBIN.NS,STATE BANK OF INDIA,196594,RELIANCE CHEMOTEX INDS. LTD.,BSE,0.247401023,0.00161674,True,Public,0,1,-0.0023696178978056827,-0.1719409540332203
SBIN.NS,STATE BANK OF INDIA,196594,RELIANCE CHEMOTEX INDS. LTD.,BSE,0.247401023,0.00161674,True,Public,1,1,-0.058881461672453714,-0.4227186136068852
SBIN.NS,STATE BANK OF INDIA,196933,REMSONS INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,0,1,0.059946024029970305,0.4844166365253998
SBIN.NS,STATE BANK OF INDIA,196933,REMSONS INDUSTRIES LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,-0.05162414400579374,-0.35719974963881734
SBIN.NS,STATE BANK OF INDIA,198127,RENAISSANCE GLOBAL LTD.,NSE,0.247401023,0.00161674,True,Public,1,1,0.09062728943423096,0.8265918111779555
SBIN.NS,STATE BANK OF INDIA,198127,RENAISSANCE GLOBAL LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,-0.10068827647838675,-0.6500700335374229
SBIN.NS,STATE BANK OF INDIA,197318,RESTILE CERAMICS LTD.,BSE,0.247401023,0.00161674,True,Public,0,1,0.010113705905038472,0.1243930424084205
SBIN.NS,STATE BANK OF INDIA,197318,RESTILE CERAMICS LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,0.008381414513606165,0.06856276014479103
SBIN.NS,STATE BANK OF INDIA,197632,RIBA TEXTILES LTD.,BSE,0.247401023,0.00161674,True,Public,1,0,-0.019545922015649118,-0.11472936431711289
SBIN.NS,STATE BANK OF INDIA,197632,RIBA TEXTILES LTD.,BSE,0.247401023,0.00161674,True,Public,0,1,0.07218599794585924,0.28149802897211673
SBIN.NS,STATE BANK OF INDIA,200352,ROYAL ORCHID HOTELS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,-0.06685777165221068,-0.6021438617861627
SBIN.NS,STATE BANK OF INDIA,200352,ROYAL ORCHID HOTELS LTD.,NSE,0.247401023,0.00161674,True,Public,0,0,0.0011693246555653616,-0.0026927909187555057
SBIN.NS,STATE BANK OF INDIA,200576,RUBY MILLS LTD.,NSE,0.247401023,0.00161674,True,Public,1,0,0.011218307832144484,0.18068915772386213
